age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
33,4,127154,11,2,3,2,1,1,0,0,40,26,0
48,4,275113,15,2,12,0,4,1,0,1990,40,39,1
20,4,198783,2,4,6,1,4,1,0,0,40,39,0
37,4,257379,15,3,5,0,4,1,6517,0,40,39,1
65,0,183729,11,5,13,1,4,1,0,0,40,39,1
37,4,485733,11,2,1,0,2,1,0,0,40,39,0
59,6,193435,14,2,5,0,4,1,0,0,40,39,1
26,4,44816,9,4,1,1,4,0,0,1980,29,39,0
38,4,153426,15,2,1,0,4,0,0,0,50,39,1
57,5,108981,9,2,12,0,4,1,7119,0,81,39,1
48,4,190636,11,0,4,1,4,0,0,0,45,39,0
42,4,164453,11,0,10,4,4,0,0,0,35,39,0
51,6,233802,1,2,10,0,4,1,0,0,80,39,1
31,4,307692,7,5,13,1,4,0,0,0,40,39,0
59,4,88490,11,2,5,0,4,1,0,0,20,39,0
48,4,368961,14,0,8,4,4,1,0,0,40,40,0
21,4,157521,15,4,3,3,4,1,0,0,40,39,0
55,4,166337,12,2,10,0,4,1,0,1882,60,39,1
50,5,460326,8,2,10,0,4,1,0,0,68,39,0
40,4,156344,12,4,8,1,2,1,0,0,40,39,0
47,4,420619,7,6,10,1,4,1,0,0,40,39,0
32,4,213756,14,4,13,1,4,1,0,0,45,39,0
30,4,58058,10,2,7,0,1,0,0,0,40,23,1
43,4,185322,9,2,4,0,4,1,3546,0,40,39,1
35,4,187343,9,5,13,4,4,0,0,0,40,39,0
38,4,126035,0,6,13,1,2,1,0,0,40,39,1
63,4,171524,15,0,10,1,4,1,0,0,40,37,0
20,4,231091,5,4,1,2,4,0,0,0,40,39,0
60,4,23997,15,2,13,1,4,1,0,0,40,39,0
46,4,180391,11,2,14,0,4,1,0,0,40,39,0
26,4,41022,15,2,9,0,4,1,0,0,40,20,0
20,4,57890,11,4,3,1,4,0,3220,0,10,39,0
62,4,241428,14,2,5,0,4,1,0,0,40,39,1
38,4,162167,9,2,8,0,4,1,0,0,34,39,1
56,5,292166,12,2,1,5,4,1,0,0,40,39,1
39,7,276690,11,2,8,0,2,1,0,0,40,39,0
20,4,139005,15,4,8,3,2,0,0,0,40,26,0
53,4,208985,9,6,1,4,4,0,0,0,40,39,0
43,6,209957,11,5,0,0,4,1,0,0,45,39,0
79,4,153333,9,2,10,0,4,1,14950,0,67,2,1
37,4,125913,11,5,1,1,4,0,0,0,28,39,0
35,7,299948,15,0,10,1,4,1,0,0,50,39,0
38,4,146306,0,6,1,4,4,0,0,0,40,6,0
23,4,456185,9,4,4,1,4,0,0,0,40,39,0
25,4,265229,11,4,3,1,4,1,0,0,60,39,0
23,4,197649,1,4,3,3,4,0,0,0,40,39,0
46,6,221257,7,2,10,0,4,1,0,0,40,39,1
35,1,334869,11,6,4,4,4,0,0,0,40,39,0
19,4,193077,9,4,13,3,4,0,0,0,45,41,1
25,4,182133,11,2,13,0,4,1,0,0,40,39,0
36,4,164568,15,0,10,1,4,1,0,0,50,39,1
30,4,29081,2,4,3,3,4,1,0,0,40,39,0
39,4,318473,8,2,11,0,4,1,0,0,59,39,0
19,4,209281,1,4,14,1,4,0,0,0,21,39,0
63,4,117632,1,5,1,4,4,0,0,0,40,39,0
30,4,98253,8,0,3,1,4,1,0,0,37,39,0
23,4,182041,7,2,12,5,4,0,0,0,40,39,0
28,4,72908,15,2,4,0,4,1,0,0,60,39,1
20,4,182179,15,0,3,3,4,1,0,0,40,39,1
49,5,353849,12,2,11,0,2,1,0,0,40,39,0
24,1,63467,11,4,3,3,4,0,0,791,32,39,0
57,1,295744,9,5,1,4,4,1,0,0,40,39,0
54,4,137381,9,2,10,0,4,1,0,0,40,39,1
37,6,183023,11,2,3,0,4,1,0,0,40,39,0
22,4,182103,15,2,13,0,4,1,7667,0,10,39,0
32,4,50189,8,4,10,1,4,1,0,0,50,2,0
27,4,219878,11,4,12,4,4,1,0,0,40,39,0
42,4,210060,5,5,1,5,1,0,0,1979,40,39,1
58,4,152816,1,0,9,4,2,0,0,0,40,39,0
43,7,218835,6,4,10,1,0,1,0,0,33,39,0
29,4,153342,8,4,13,3,4,1,0,0,40,39,0
30,4,416886,11,2,12,0,4,1,0,0,45,39,0
49,4,276223,2,0,11,1,4,1,0,0,50,39,1
39,4,366486,7,4,9,4,4,1,0,0,40,39,0
51,6,256471,9,2,12,0,4,0,0,0,40,39,1
31,4,265368,11,2,8,0,2,1,0,0,60,0,0
75,4,204532,11,2,12,0,4,1,7396,0,50,39,1
21,4,302825,1,4,7,3,1,1,0,0,40,39,0
32,6,201788,9,2,12,0,4,1,0,0,55,39,0
34,4,58158,7,4,10,3,4,1,3463,0,36,39,0
48,4,182123,11,0,8,1,2,0,0,0,21,39,0
22,4,57709,11,4,10,1,4,0,0,0,40,39,0
47,1,169539,9,2,14,0,4,1,0,0,33,39,0
39,4,310109,11,0,1,4,4,0,0,0,34,39,0
50,4,140592,9,2,4,0,4,1,0,0,55,39,1
43,4,139227,9,2,4,5,4,1,0,0,40,39,1
39,4,350174,12,0,10,4,4,0,0,0,33,39,0
37,4,145488,15,2,10,0,4,1,0,1890,55,39,0
40,4,196782,11,2,3,0,4,1,0,0,37,39,0
27,4,330759,1,4,10,1,4,1,0,0,40,4,0
59,5,64145,12,2,10,0,4,1,0,1973,40,39,1
26,4,126278,7,4,4,1,4,1,0,1488,45,39,1
52,2,116580,14,2,10,0,1,1,0,0,40,35,1
38,4,172339,9,4,8,3,4,1,0,0,22,39,0
25,4,304271,5,4,7,4,4,0,0,0,36,39,0
39,5,159133,14,2,4,0,4,1,0,0,80,36,0
70,6,127662,8,0,13,4,4,0,7175,0,40,39,1
61,4,67247,11,2,3,0,4,1,7097,0,40,39,0
30,4,87307,15,4,13,4,4,0,0,0,31,39,0
20,4,199443,11,2,8,4,2,1,0,0,40,39,0
35,4,260281,11,0,1,4,4,0,0,1483,40,39,0
28,4,396711,11,2,4,0,4,1,0,0,45,39,1
44,4,254488,9,0,1,4,1,0,0,0,40,39,1
44,5,226849,12,2,3,0,4,1,0,0,40,39,0
46,6,282823,15,2,3,0,4,1,0,0,40,39,0
41,4,181117,11,2,1,5,4,1,0,0,40,39,0
32,6,58966,2,5,13,4,4,0,0,0,40,39,0
41,4,386638,11,2,8,0,4,1,0,0,82,39,1
21,4,165985,15,4,14,3,1,1,0,0,40,8,0
62,4,152491,12,3,3,4,4,1,0,0,40,39,0
73,5,205992,12,2,1,0,4,1,6250,0,32,39,1
39,4,125149,12,2,4,0,4,1,0,1692,45,39,1
35,4,387913,15,2,3,0,4,1,0,0,40,39,0
22,4,93764,11,2,13,0,4,1,0,0,28,39,0
22,4,46351,11,2,7,4,4,0,0,0,40,39,0
41,4,415710,11,4,14,3,4,1,0,0,60,39,1
23,4,214096,15,2,5,0,2,1,0,0,59,39,1
47,4,337815,11,2,3,4,4,1,0,0,40,39,0
56,4,305688,15,2,5,5,1,1,0,0,40,23,1
37,6,209586,11,2,7,0,4,1,0,0,40,39,0
60,4,151384,11,2,12,0,4,1,0,0,55,39,0
63,7,118862,9,0,1,1,4,0,0,0,40,39,1
27,4,430364,9,6,10,1,4,1,0,0,40,39,0
44,7,212180,5,2,10,0,4,1,0,0,50,39,1
44,4,344010,15,2,3,0,1,1,0,0,40,4,0
33,0,208345,11,3,12,1,4,0,0,0,10,39,0
38,4,229198,11,0,12,5,4,0,0,0,40,39,1
65,6,145858,9,2,14,0,4,1,0,0,40,39,0
38,4,289518,15,2,3,0,2,1,0,0,40,4,0
70,4,48538,3,3,10,4,4,0,0,0,40,39,1
37,5,202634,14,2,13,0,2,1,0,0,45,38,0
45,4,241510,12,2,12,0,4,1,3267,1979,55,2,1
74,4,202929,11,0,1,4,4,0,0,0,40,39,0
30,4,403396,11,3,8,4,1,0,0,2310,40,0,0
23,4,242799,9,4,12,1,4,1,2623,0,4,39,0
66,6,43226,11,2,10,0,4,1,0,0,50,39,1
28,4,364217,11,5,5,1,4,0,2674,0,45,39,1
53,4,268950,12,2,10,0,4,1,0,0,34,39,1
53,4,49743,11,2,7,5,1,0,0,0,40,5,1
19,4,115627,9,4,10,3,2,0,0,0,40,39,0
42,2,434441,4,2,12,0,4,1,0,0,25,39,0
34,2,100768,9,5,4,4,1,1,0,2318,36,6,1
65,4,195258,9,2,10,0,4,1,0,0,40,39,1
47,0,194375,11,0,12,4,4,0,0,2231,40,39,1
25,0,93704,9,4,6,1,4,0,0,0,40,39,0
20,4,164403,11,4,12,3,2,1,0,1507,40,39,1
42,4,339534,15,4,0,1,4,1,0,0,40,39,0
37,4,319091,15,0,9,4,4,0,0,0,32,39,0
29,4,166164,15,4,12,3,4,0,0,0,29,39,0
40,5,212476,15,4,3,3,4,1,0,0,20,39,0
53,4,290551,11,0,1,1,4,1,0,0,45,39,0
32,4,184300,13,4,11,3,4,0,0,0,7,39,0
54,5,173047,2,2,12,0,4,1,0,0,40,39,1
38,2,150977,15,2,4,0,4,1,0,0,60,28,1
63,4,133360,9,0,10,4,4,1,7423,0,40,39,0
25,4,134618,11,0,13,3,4,0,0,0,31,39,0
23,4,52664,11,2,3,2,2,0,0,0,17,39,0
65,4,205476,11,2,1,5,4,0,0,0,40,39,0
22,4,252191,15,4,10,1,4,0,3328,0,40,31,0
62,4,293243,0,2,10,0,4,1,23153,0,50,39,1
40,4,170150,12,2,1,4,4,1,0,0,31,39,0
40,4,125574,8,2,10,0,4,1,3492,0,40,39,1
22,4,239703,11,4,13,2,4,0,0,0,40,4,0
37,4,278762,11,4,0,2,4,0,0,0,37,39,0
30,7,546901,9,0,12,2,4,0,0,0,55,39,1
48,4,176392,11,0,12,3,4,1,2825,0,40,39,0
40,4,35021,15,2,13,0,4,1,0,0,40,23,0
38,4,186592,11,5,12,2,2,0,0,0,40,39,0
60,4,150469,9,0,8,1,4,0,0,0,76,39,1
33,1,256632,15,2,3,0,4,1,0,578,32,39,0
32,5,164090,11,4,13,3,4,0,0,0,40,39,0
30,4,177404,1,2,12,0,4,0,0,0,40,39,1
25,4,101464,15,4,3,1,4,1,0,0,37,39,0
61,4,260185,11,0,10,4,4,1,6610,0,40,28,0
30,4,102319,11,4,6,4,2,1,0,0,54,39,0
36,4,194781,9,4,1,4,4,0,0,0,40,39,0
48,4,217981,2,2,4,0,4,0,0,0,40,39,0
39,4,127340,15,4,4,1,4,0,0,723,22,39,0
48,4,184617,11,4,12,2,4,1,3694,0,40,39,0
26,4,140106,8,0,6,0,4,1,3028,0,49,39,1
55,4,32618,15,2,4,0,4,1,6648,0,49,39,1
20,4,280189,7,4,13,1,4,0,0,0,40,39,0
66,4,261549,11,0,13,0,4,1,0,0,40,39,0
40,7,406924,8,2,11,0,2,1,0,0,40,39,0
44,4,124241,7,2,12,0,4,1,0,0,32,39,1
45,2,206445,11,2,3,0,4,1,0,1626,50,39,1
62,6,39968,15,2,10,0,2,1,0,0,33,39,1
59,4,90307,9,2,10,5,4,1,2043,0,50,39,1
34,7,460910,9,0,4,1,4,0,0,0,34,26,0
33,4,204834,11,2,7,0,2,1,0,0,40,39,0
25,4,361322,11,2,3,0,4,1,0,0,19,39,0
67,4,248915,15,0,3,4,4,0,0,0,40,39,0
25,4,177448,11,2,10,0,4,1,0,0,45,0,1
36,5,214322,7,2,14,0,4,1,0,0,35,39,1
27,4,179126,11,4,10,3,4,0,0,0,16,39,0
70,4,202788,10,2,10,0,4,1,0,0,40,39,1
44,1,269869,11,2,8,0,4,1,0,0,40,39,0
43,4,244076,11,2,3,0,4,1,3077,0,40,39,0
21,4,509751,4,0,10,4,4,0,0,0,40,4,0
50,4,189211,1,2,1,4,4,0,0,0,22,37,0
38,4,109544,11,3,13,1,2,1,2945,0,40,39,1
63,4,225072,9,0,10,1,4,0,6890,0,55,39,0
26,4,646696,11,4,13,3,4,1,0,0,54,39,0
62,4,200829,9,0,3,1,4,1,0,0,50,39,0
53,4,358640,4,2,4,0,4,1,0,0,60,39,0
27,4,112754,11,2,6,0,4,1,0,0,40,39,1
38,4,218631,9,2,1,0,4,0,0,0,40,39,0
48,4,203599,15,2,3,0,4,1,0,0,40,39,0
41,4,214176,10,0,1,4,1,0,0,1547,40,39,0
32,4,229604,11,4,3,3,4,1,0,0,20,39,0
55,6,323032,12,2,10,0,4,1,0,0,40,39,1
45,4,210926,9,2,5,0,4,1,0,2334,55,39,1
19,4,116390,15,4,12,3,4,0,0,0,49,39,0
35,4,379633,11,2,3,0,4,1,0,0,6,39,0
73,4,131040,9,0,10,1,4,1,0,0,40,39,1
32,4,127626,15,0,10,1,0,0,0,0,37,27,0
42,4,193196,11,2,10,0,4,1,7090,0,31,39,1
46,4,446779,12,2,10,0,4,1,0,0,40,39,1
35,4,249128,11,4,0,1,2,0,0,0,40,39,0
38,4,238639,11,2,5,0,4,1,0,0,40,39,1
47,4,380049,9,2,10,0,4,1,0,0,30,0,1
41,4,436434,11,2,8,0,4,1,0,759,40,39,0
44,4,161052,11,2,7,0,1,1,0,0,40,8,0
52,4,358661,15,0,10,1,4,1,2280,0,45,39,1
57,4,769881,11,0,1,4,4,1,0,0,40,39,0
37,4,199543,8,2,11,0,4,1,3455,0,20,39,0
28,4,117644,15,4,7,1,1,0,0,2271,32,13,0
25,4,171298,12,4,7,3,4,1,3241,0,40,39,0
58,5,174229,12,2,10,0,4,1,0,1544,65,39,1
32,4,175999,2,4,10,1,4,1,0,0,11,39,0
66,0,147187,12,0,14,1,4,0,14982,0,40,39,1
52,5,106512,11,5,1,4,4,0,0,0,34,39,0
54,4,101295,9,0,1,4,4,0,0,0,40,39,0
51,4,155148,9,4,10,1,4,1,0,0,40,39,0
47,6,171774,5,2,9,0,2,1,0,0,40,39,1
41,2,49189,15,2,3,0,4,1,0,0,60,39,1
58,6,113516,6,2,7,0,4,1,0,0,50,39,0
41,6,117437,11,0,4,4,4,0,0,0,40,39,0
36,4,185412,15,4,1,3,4,1,14822,0,76,39,0
20,2,211151,1,4,1,1,4,0,0,0,19,39,0
50,4,272015,12,2,3,0,4,1,0,0,21,39,0
35,1,220550,11,4,4,1,4,0,0,0,40,39,0
41,4,48357,8,0,1,1,4,1,0,2276,40,39,0
25,4,160983,11,4,3,3,4,1,0,0,40,39,0
44,4,217483,11,0,5,1,4,1,0,0,30,33,0
22,4,748424,15,4,3,0,4,0,0,1483,40,39,0
41,4,174324,9,0,1,4,4,0,0,0,55,33,1
53,4,384873,15,2,14,4,2,0,0,0,40,39,1
32,4,44802,15,4,1,4,2,0,0,0,35,39,0
52,1,249802,15,2,4,0,4,1,0,0,40,39,1
32,2,166230,1,4,7,1,4,0,0,0,19,39,0
56,4,257937,11,0,6,4,4,0,0,0,40,39,1
48,4,136402,12,2,14,0,2,1,0,0,40,39,1
28,4,149121,8,5,1,1,4,1,3019,0,40,26,1
47,4,191240,8,4,4,1,4,1,0,0,50,39,0
42,4,163908,15,5,1,4,4,1,0,0,40,39,0
39,4,139283,10,5,8,1,4,1,13401,0,40,39,0
61,6,227307,11,2,3,0,4,1,0,0,40,39,0
45,4,115347,15,4,10,4,4,1,0,0,40,39,0
26,6,347037,15,0,11,1,4,0,0,0,20,39,0
26,4,252962,12,5,7,5,4,0,15122,0,40,39,1
43,6,191813,11,2,13,0,2,1,0,0,40,39,0
45,0,202114,15,2,10,0,4,1,0,0,40,39,1
20,4,175736,8,4,1,1,4,1,0,0,40,39,1
40,6,405657,15,2,12,5,1,0,0,0,40,31,0
29,4,157778,15,4,12,2,4,1,0,0,40,13,0
22,4,220020,11,2,14,0,4,1,0,0,45,39,0
64,6,203354,14,2,5,0,4,1,0,0,40,39,0
33,0,174100,11,4,6,3,4,1,0,0,40,39,0
61,8,154536,15,2,10,0,1,1,0,0,40,39,1
46,4,91177,11,6,10,4,2,1,0,0,19,6,0
31,5,244007,14,3,13,3,4,0,0,0,40,39,0
39,4,65440,11,2,3,0,4,1,0,0,40,39,0
66,6,61259,11,0,5,4,4,1,0,0,40,39,0
43,7,238626,15,2,10,0,4,1,0,0,50,39,1
59,4,417073,8,2,3,0,4,1,0,0,40,2,0
46,5,138746,14,2,4,0,2,1,0,0,11,39,1
38,4,287855,7,0,8,1,4,1,0,0,40,39,1
22,4,223726,15,4,3,1,4,1,2442,0,40,0,0
54,4,59875,11,2,7,4,1,0,0,0,63,19,1
37,4,210000,0,4,8,1,2,1,0,0,40,39,0
55,4,188566,11,6,1,4,4,0,0,1554,40,39,0
37,4,81445,11,2,10,0,1,1,3485,0,40,39,1
46,5,43600,12,2,7,0,4,1,0,0,40,39,0
62,4,188493,2,0,10,4,4,1,3503,0,40,39,0
22,4,364241,9,4,6,3,4,1,0,0,50,39,0
44,4,238864,8,2,10,0,4,1,0,0,40,39,0
30,4,320896,11,4,5,1,4,1,0,0,36,39,0
35,2,56684,6,2,2,0,4,1,0,1641,81,39,0
23,4,692206,11,4,10,1,4,1,0,0,32,39,0
42,7,316467,12,0,11,4,4,0,0,0,49,39,1
43,4,90441,15,2,7,4,1,1,0,0,40,20,1
34,4,387324,15,2,4,5,1,0,0,0,34,39,1
38,4,179647,15,0,3,4,4,0,0,0,40,39,0
25,4,292707,9,4,13,4,4,0,0,0,27,39,0
38,4,263151,11,6,8,4,4,0,0,0,40,39,0
47,5,738269,11,2,11,0,4,1,0,0,40,39,0
39,4,180570,10,2,8,0,1,1,0,0,40,20,1
24,4,214518,9,4,7,1,4,1,0,0,40,39,0
49,7,222405,9,6,1,1,4,0,0,0,21,39,0
23,4,242777,0,4,3,1,4,1,0,0,35,3,0
37,4,126812,8,2,3,0,4,1,0,0,60,39,1
33,4,318509,12,4,7,3,2,1,0,1532,29,7,0
21,4,287832,11,4,4,3,4,1,0,0,60,0,0
31,5,177236,2,4,10,1,4,1,0,1639,20,39,0
59,4,205971,2,2,10,0,4,1,0,0,40,13,1
35,4,279371,11,2,5,0,4,1,3515,0,40,39,0
68,6,146272,9,1,10,4,4,1,6372,2362,40,39,1
47,5,181053,15,4,8,1,4,1,0,0,40,36,0
28,4,193478,9,4,10,1,4,0,0,0,54,39,1
27,4,194105,11,4,1,3,4,0,0,0,40,39,0
21,4,101578,11,4,7,3,4,1,0,0,13,26,0
47,4,137302,11,0,5,4,4,0,0,0,40,39,0
42,4,216206,1,2,10,0,4,1,0,0,40,39,1
38,4,256495,12,5,0,4,1,0,3455,0,40,39,1
49,4,209480,15,0,5,4,4,0,0,0,40,39,0
31,4,215777,5,4,12,3,4,1,0,0,65,39,0
28,4,280581,9,4,10,4,3,1,0,0,40,8,0
30,0,125975,2,4,3,3,0,1,3359,0,40,20,0
21,4,75709,9,4,11,2,4,1,2561,0,40,39,0
33,4,215083,0,4,11,1,4,1,0,0,40,39,0
33,4,177416,11,2,1,5,4,0,0,0,18,39,1
49,2,186863,15,2,12,0,4,1,0,0,45,39,1
26,4,304369,10,2,3,0,4,1,0,0,27,27,1
21,4,217574,11,5,13,2,2,0,0,0,32,7,0
40,4,355692,11,2,13,0,4,1,0,0,83,39,0
23,4,62893,8,4,1,1,4,0,0,0,40,39,0
36,4,224738,11,2,6,0,2,1,0,0,40,39,0
38,4,310311,0,0,1,4,4,0,0,0,50,39,0
41,4,281396,0,2,3,0,4,1,0,0,40,39,0
25,4,170740,9,6,8,4,4,0,0,0,40,33,0
65,7,129074,11,2,12,0,4,1,0,0,40,39,0
40,4,117360,11,2,1,5,4,0,0,1880,40,39,0
45,2,149344,15,2,4,0,4,1,0,0,40,39,1
49,5,47751,15,2,5,0,2,1,0,1972,40,39,1
36,4,229043,5,2,8,4,4,0,0,0,40,0,0
34,4,180652,11,2,3,3,4,0,3547,0,40,30,0
40,4,216124,10,2,14,0,4,1,0,0,40,39,0
20,4,211412,11,4,3,3,4,1,0,0,31,39,0
38,4,215284,11,6,13,1,4,0,0,0,40,39,0
29,4,89410,4,2,1,5,1,1,14146,0,52,12,1
47,6,193290,15,2,4,0,4,1,0,0,40,0,1
25,4,191618,9,4,12,1,4,1,0,0,45,39,1
31,4,139625,15,2,10,0,4,1,0,1541,40,39,1
48,4,146828,12,2,10,0,4,1,14592,1672,49,38,1
39,4,181305,11,0,13,4,2,1,0,0,40,39,0
20,2,189675,9,4,8,3,4,0,0,1883,25,39,0
27,0,212761,11,6,13,4,4,0,0,0,40,39,0
29,1,128404,9,4,10,3,4,1,0,0,40,39,1
45,4,660974,12,2,6,0,1,1,0,0,40,7,1
46,4,197243,12,2,8,0,1,1,0,0,40,39,0
30,4,114836,15,4,3,3,4,1,14439,0,50,39,0
54,6,148416,6,2,10,0,2,1,0,0,40,39,0
43,8,243852,11,0,8,4,2,1,0,0,37,39,0
59,4,55038,2,0,1,1,4,0,0,0,40,39,0
23,4,171618,15,4,3,1,4,0,23312,0,40,39,0
31,4,144910,10,2,5,5,4,0,0,0,45,39,1
32,4,439024,11,4,4,3,4,1,0,0,6,39,0
48,4,80543,11,0,11,4,4,0,0,0,30,39,0
18,4,295740,0,4,3,3,4,1,6655,0,44,39,0
25,4,40109,11,2,12,0,4,1,0,0,40,39,0
32,4,253293,15,0,7,1,4,0,0,0,50,39,0
24,7,188753,15,0,7,3,4,0,0,0,21,39,0
32,4,103004,0,4,1,4,4,0,0,0,29,39,0
24,4,309796,5,4,6,2,4,0,0,0,40,4,0
39,4,217249,15,0,12,4,4,0,0,0,40,39,1
58,6,187219,8,2,12,0,2,1,0,0,50,39,1
33,4,62185,11,2,8,0,2,0,0,0,34,39,0
32,4,86345,11,0,10,4,4,0,14111,0,45,39,1
45,3,432094,11,0,10,4,4,0,0,0,35,39,0
45,4,157079,9,0,12,1,4,1,0,0,55,39,0
48,4,251684,9,0,10,1,4,1,6383,0,40,20,1
42,4,205901,1,2,10,0,4,1,0,0,44,0,1
36,4,154728,1,0,7,2,2,0,0,0,40,30,0
29,4,32605,11,2,3,0,4,1,2670,0,55,39,0
42,4,215136,15,2,10,0,4,1,0,0,66,39,0
40,5,167954,5,2,10,5,4,0,0,0,68,39,0
47,4,219459,12,0,1,4,4,0,0,0,37,39,1
27,4,289656,1,4,12,1,4,1,0,0,40,39,1
39,4,187078,14,3,1,4,1,0,0,0,40,37,0
41,4,281632,11,0,4,4,4,1,0,0,40,39,0
53,4,118286,9,2,12,5,4,1,0,0,67,39,0
31,7,332902,1,4,14,1,4,0,0,0,37,39,0
59,5,240799,9,2,10,0,4,1,3006,0,60,39,1
26,4,199857,9,4,3,1,4,1,0,0,45,39,0
36,2,127990,12,2,13,0,4,1,0,1981,40,10,1
21,4,182288,15,4,11,3,4,1,0,0,40,4,0
41,7,309108,11,2,4,0,4,1,0,0,32,39,0
35,4,392906,1,2,3,0,4,1,0,0,40,39,0
18,4,115041,8,4,8,3,1,0,0,0,13,33,0
47,5,234296,11,2,14,0,4,1,0,0,40,39,1
27,6,117156,11,4,8,4,4,0,0,2321,16,39,0
33,4,204189,9,4,10,1,4,1,0,0,31,38,1
67,4,198686,12,2,10,0,4,1,7347,0,40,6,1
50,6,198022,15,2,4,0,4,1,0,1889,45,39,1
60,6,218150,9,0,4,1,4,1,0,0,45,39,1
32,4,161708,5,2,3,0,4,1,2976,0,69,11,0
40,5,211619,7,2,4,0,4,1,0,0,21,39,0
25,4,202412,11,2,4,1,4,1,3181,0,50,39,0
31,4,59571,7,6,7,4,4,0,0,0,37,39,1
48,4,176996,9,6,4,4,2,0,0,2295,40,39,1
21,4,129844,15,4,5,3,4,1,0,0,32,26,0
26,4,228283,15,0,10,4,4,0,0,0,40,39,1
21,7,99384,15,5,8,4,4,0,0,0,14,39,0
67,4,187565,11,2,3,0,4,1,0,0,40,39,0
58,4,342439,11,0,1,4,4,0,0,0,36,39,0
79,4,38562,8,0,5,4,4,0,0,0,40,39,1
43,0,235758,12,0,10,1,4,0,0,0,71,15,0
44,4,101957,15,2,10,5,4,0,0,0,36,39,0
59,0,105788,9,0,4,1,4,1,3875,0,40,39,1
43,4,212570,11,4,10,1,4,0,0,0,40,39,0
25,4,55030,9,4,13,3,4,0,0,0,40,39,1
52,5,113606,12,2,10,0,1,1,0,0,40,39,1
30,4,482061,15,0,4,1,4,0,0,0,21,39,0
40,4,52384,1,4,3,3,4,1,3009,0,78,39,1
36,4,193670,6,2,10,5,1,0,0,0,40,29,1
39,4,209129,0,4,10,1,4,0,0,0,40,39,0
38,4,406358,11,2,5,0,4,1,2693,0,40,39,1
22,4,59335,9,6,11,4,4,0,0,0,60,39,0
47,4,283819,3,4,4,1,4,0,0,0,45,39,0
48,4,41243,11,2,3,0,4,1,0,0,40,39,0
27,0,136538,15,4,6,3,4,1,0,0,50,39,0
34,4,203940,11,2,10,0,4,1,0,0,40,39,0
42,6,178032,11,2,11,0,4,1,98199,0,40,39,0
39,7,211065,12,2,12,0,4,1,0,0,50,39,0
18,4,92860,11,4,8,1,2,0,0,0,26,8,0
41,4,530856,11,2,10,0,4,1,0,0,45,39,0
23,4,381566,15,0,13,4,4,1,0,0,40,39,0
35,6,312537,2,4,1,1,4,0,0,0,11,39,0
32,2,213493,15,0,10,1,4,1,0,0,21,39,0
20,4,55526,1,4,1,1,4,1,7238,0,40,39,1
27,4,205306,9,4,7,3,4,1,3390,0,4,39,0
67,4,95566,11,2,8,0,4,1,0,0,45,39,0
36,4,110206,14,2,3,0,4,1,0,0,40,39,0
20,4,233959,9,4,7,3,4,0,0,0,40,26,0
38,4,441759,11,2,11,0,4,1,0,0,40,39,0
57,6,420071,10,0,6,4,4,1,6500,0,40,39,0
60,4,369972,11,0,4,4,2,0,0,0,40,39,0
35,4,111497,9,4,10,4,4,1,0,0,40,39,0
50,4,264842,11,0,1,4,4,0,0,0,33,39,0
24,1,305948,11,4,8,1,4,1,0,0,40,33,0
23,4,153570,6,4,4,1,4,1,0,0,40,0,0
29,4,233549,11,6,1,4,4,0,0,0,40,1,0
31,5,182839,11,2,12,0,4,0,0,0,40,39,0
64,6,142315,11,2,10,0,1,1,0,0,40,39,1
37,4,225874,9,0,4,4,4,0,0,0,50,39,0
38,4,148849,3,2,3,0,4,1,0,0,40,39,1
41,4,157286,14,2,4,0,4,1,0,0,81,39,0
28,4,148686,11,2,8,4,2,0,0,0,40,39,0
46,7,39068,9,0,1,1,4,1,0,0,40,13,0
31,4,299811,10,0,10,1,4,1,0,0,45,28,1
18,4,237778,4,4,1,3,4,1,0,0,59,39,0
36,4,235526,7,0,1,4,4,0,0,0,38,39,0
29,4,387290,15,4,4,1,4,0,0,0,36,39,0
22,4,167736,1,4,8,3,4,1,0,1977,40,20,0
57,4,374144,12,2,10,0,4,1,0,0,40,39,1
30,4,400963,11,2,3,0,4,1,0,0,40,39,0
20,7,201536,15,4,14,1,4,0,0,0,15,39,0
45,2,60493,11,6,10,1,4,1,0,0,40,39,0
64,4,189888,15,2,12,0,4,1,3185,0,40,0,1
32,4,92340,12,2,4,0,4,1,0,0,40,39,0
59,4,201398,12,2,10,5,4,1,7319,0,40,1,1
38,1,227403,11,2,7,0,4,1,0,0,40,39,0
32,4,77651,11,0,7,4,4,0,14839,0,40,39,0
20,4,57012,15,4,14,3,4,0,6801,0,16,39,0
43,4,52607,12,2,3,0,4,1,0,1884,40,39,1
25,4,16990,9,4,4,1,4,1,0,0,30,39,1
22,4,260636,9,4,6,4,4,1,0,0,40,27,0
30,4,142626,11,4,5,1,4,0,0,0,40,39,0
36,4,197606,11,2,7,0,4,1,0,0,40,39,0
22,4,46068,1,4,5,3,4,1,0,0,40,39,0
51,4,105000,14,2,3,0,4,1,0,0,19,39,0
44,4,172064,15,2,4,0,4,1,19738,0,59,39,1
35,4,148977,10,4,13,1,2,0,0,0,20,39,0
51,6,127165,0,5,5,1,4,0,2433,0,10,39,0
36,4,259267,11,0,3,1,4,1,0,0,29,39,0
26,4,223064,11,4,5,2,4,0,0,0,7,39,0
