0,1,2,3,4,5,6,7,8,9,10,11,12,13
3597,4,4,155,170,1,99,0,0,0,0,0,1,0
3598,14,7,25,97,1,45,0,0,0,0,0,1,1
3599,37,31,142,50,2,97,0,0,0,1,0,0,0
3600,20,14,55,148,1,191,0,287,0,0,0,1,0
3602,39,33,128,172,2,110,2,0,0,0,0,1,0
3603,16,9,55,399,0,213,0,300,0,1,0,0,0
3604,11,46,112,397,3,221,1,0,0,0,0,1,1
3605,23,17,134,367,0,1,1,0,0,0,0,1,0
3606,23,18,140,334,2,23,0,0,0,0,0,1,0
3607,28,22,125,159,2,23,1,340,0,0,0,1,0
3608,21,16,42,60,0,163,0,0,0,0,0,0,1
3609,37,32,100,373,0,45,1,0,0,0,0,0,0
3610,42,36,0,35,0,97,1,0,0,0,0,1,0
3611,35,30,34,66,1,189,0,0,0,1,0,1,0
3613,14,7,131,132,3,98,2,0,0,0,0,1,0
3614,29,24,124,18,3,192,2,0,0,0,0,0,1
3615,19,11,130,399,2,44,2,0,0,0,0,1,0
3616,31,25,146,82,0,53,2,0,0,0,0,0,0
3617,31,24,129,58,2,145,1,0,0,0,0,1,1
3618,28,23,134,114,0,41,2,0,0,0,0,1,0
3619,36,32,142,34,1,41,0,0,0,0,0,1,0
3620,18,12,59,92,1,192,0,58,0,0,0,0,0
3621,20,12,118,439,2,37,1,0,0,0,0,0,1
3622,29,22,51,199,2,163,1,0,1,0,0,1,0
3624,29,22,52,373,1,8,2,152,1,0,0,0,1
3625,34,28,122,292,0,17,0,0,0,0,0,1,0
3626,30,24,70,185,3,21,0,0,0,0,0,0,0
3627,35,30,114,148,3,227,0,0,0,0,0,0,0
3628,36,30,70,331,1,195,2,0,0,0,0,0,0
3629,34,28,112,315,1,98,0,0,0,1,1,1,1
3630,4,15,116,267,3,97,1,0,0,1,1,1,0
3631,19,11,9,273,0,162,0,334,0,0,0,0,1
3632,29,22,84,128,1,193,1,0,1,0,0,1,0
3633,26,19,7,430,1,98,1,0,0,0,0,1,0
3635,24,19,18,186,3,7,1,0,0,0,0,0,0
3636,22,14,79,246,2,230,0,341,0,0,0,1,1
3637,2,4,46,185,0,235,0,0,0,0,0,0,0
3638,24,18,152,196,3,147,2,0,0,0,0,1,0
3639,21,14,148,440,1,172,2,0,0,1,0,0,1
3640,7,26,143,105,3,117,1,0,0,0,0,1,0
3641,40,35,3,430,3,7,1,0,0,0,0,0,0
3642,27,20,51,213,0,191,0,0,0,0,0,1,1
3643,17,11,34,189,0,213,0,0,0,0,0,1,0
3644,33,28,121,138,2,172,0,0,0,0,0,1,1
3646,16,10,145,352,1,110,1,333,0,0,0,1,1
3647,19,13,33,410,1,2,0,0,0,1,1,1,1
3648,5,4,108,377,3,98,1,63,0,0,0,0,1
3649,3,3,85,148,2,60,2,0,1,1,1,1,0
3650,35,29,130,93,2,141,2,118,0,0,1,1,1
3651,15,8,65,316,1,59,0,144,0,0,0,0,0
3652,0,2,44,257,1,59,0,0,0,0,0,1,0
3653,30,25,88,269,0,266,0,32,0,0,0,1,1
3654,31,24,114,414,3,285,0,0,0,0,0,1,1
3655,19,12,102,272,0,23,2,0,0,0,0,0,1
3657,31,24,159,41,0,23,1,0,0,0,0,1,0
3658,43,40,159,347,1,161,2,0,0,0,0,1,0
3659,23,17,108,14,0,160,0,25,0,0,0,1,0
3660,40,34,81,308,1,23,2,106,1,0,0,0,0
3661,40,35,113,14,1,23,0,74,0,0,0,1,1
3662,35,31,46,155,0,192,0,293,0,0,0,1,0
3663,42,39,155,101,1,53,2,47,0,0,0,0,0
3664,12,46,149,365,3,1,1,0,0,0,0,1,0
3665,10,46,139,155,3,1,0,41,0,0,0,1,0
3666,20,14,21,241,0,165,0,0,0,0,0,1,0
3669,7,42,139,27,0,148,1,34,0,0,0,1,0
3670,38,34,88,457,1,44,2,0,0,0,0,1,0
3671,26,20,28,204,3,23,0,177,1,0,1,1,0
3672,29,23,150,140,2,35,2,0,1,0,0,0,0
3673,22,17,32,334,1,205,0,0,0,0,0,1,1
3674,41,36,160,435,2,209,1,327,0,0,0,1,0
3675,3,4,124,112,1,51,2,0,0,1,0,0,0
3676,12,6,113,161,2,270,0,0,0,0,0,1,0
3677,22,14,25,375,3,288,2,0,1,0,0,1,0
3678,21,16,30,300,2,47,0,202,1,0,0,0,0
3680,11,45,77,277,0,53,2,0,1,0,0,1,0
3681,42,39,62,310,3,120,1,0,1,0,1,1,1
3682,9,45,36,14,2,35,2,12,0,0,0,0,0
3683,18,10,157,430,0,23,2,0,0,0,0,1,0
3684,29,24,143,347,0,35,1,0,0,0,0,1,1
3685,12,46,143,316,3,62,1,0,0,0,0,0,0
3686,28,22,130,7,3,197,2,20,0,0,0,1,0
3687,7,43,159,133,1,193,0,0,0,1,0,1,0
3688,35,30,128,201,3,162,2,0,0,0,0,1,0
3689,26,19,141,182,0,213,1,0,0,0,0,0,1
3691,40,35,150,93,3,59,1,0,0,0,0,0,1
3692,17,10,40,368,0,23,0,0,0,0,0,1,0
3693,4,3,108,213,0,59,1,13,0,0,0,0,1
3694,15,9,116,93,1,191,0,0,0,0,0,0,0
3695,29,24,105,135,3,172,1,52,0,1,0,1,0
3696,26,20,27,329,3,97,0,12,0,0,0,1,0
3697,36,32,122,430,3,218,0,0,0,0,0,1,1
3698,9,45,114,410,0,174,2,3,0,0,0,1,0
3699,7,37,3,124,3,48,2,40,0,0,0,0,1
3700,41,35,40,393,1,150,2,0,1,1,1,1,0
3702,36,30,0,283,3,7,2,0,0,0,0,1,0
3703,39,34,116,50,0,185,2,0,0,0,0,0,0
3704,38,34,52,367,1,112,0,200,0,1,1,1,1
3705,30,22,18,201,1,42,1,0,0,0,0,0,1
3706,28,22,127,34,0,162,0,40,0,0,0,1,0
3707,32,25,156,165,0,110,1,0,0,0,0,0,0
3708,13,5,147,331,1,97,0,0,0,0,0,0,1
3709,21,14,116,57,3,173,1,0,0,0,0,0,0
3710,3,15,73,231,1,35,1,0,1,0,0,0,0
3711,31,27,20,159,1,59,0,0,0,0,0,1,0
3713,12,6,110,427,0,44,0,0,0,0,0,0,1
3714,11,5,156,7,1,1,0,0,0,1,1,0,1
3715,5,26,123,316,1,23,2,0,0,0,0,0,0
3716,9,44,117,259,2,53,0,330,0,1,0,1,0
3717,15,9,131,423,0,218,1,0,0,1,0,1,0
3718,30,24,72,395,0,191,0,0,0,0,0,1,0
3719,3,4,75,352,1,248,2,312,1,0,1,1,1
3720,22,17,107,380,2,197,0,37,0,0,1,1,1
3721,35,30,97,7,2,189,0,0,0,0,0,1,0
3722,36,30,161,148,1,189,0,0,0,0,0,0,0
3724,22,13,116,33,2,7,1,94,0,0,0,0,0
3725,41,36,2,408,3,156,1,0,0,0,0,0,1
3726,7,26,106,309,0,113,1,0,0,0,0,1,1
3727,17,11,127,316,3,25,0,0,0,0,0,1,0
3728,38,33,101,273,1,191,1,0,0,0,0,1,1
3729,17,11,37,266,2,5,0,0,1,0,0,0,0
3730,17,5,103,367,0,13,2,0,0,0,0,1,0
3731,20,14,109,60,0,177,0,0,0,0,0,0,0
3732,16,9,38,248,3,191,0,0,1,1,1,1,1
3733,12,6,141,201,3,145,2,326,0,0,0,0,0
3735,15,7,126,397,1,173,0,0,0,0,0,1,0
3736,44,41,113,7,1,191,0,0,0,0,0,0,0
3737,32,27,114,266,1,42,1,97,0,0,0,0,1
3738,5,15,125,266,2,127,1,0,0,0,0,0,0
3739,7,37,70,261,3,112,1,331,0,0,0,1,0
3740,36,32,141,159,3,229,2,0,0,1,0,0,0
3741,3,15,150,388,1,78,0,0,0,0,0,0,0
3742,29,24,115,33,3,7,1,0,0,0,0,0,0
3743,17,10,44,40,1,165,0,211,0,0,0,1,1
3744,8,44,101,267,1,13,1,0,0,1,1,1,1
3746,27,21,79,271,3,19,1,4,0,0,0,1,1
3747,4,26,70,256,0,199,2,0,0,0,0,0,0
3748,41,36,27,7,3,125,1,0,0,0,0,1,0
3749,11,5,113,120,0,117,1,0,0,0,0,0,0
3750,7,43,35,321,0,25,0,0,0,0,0,1,0
3751,16,10,130,269,2,192,0,32,0,0,1,1,1
3752,11,5,121,12,2,207,0,31,0,0,0,0,0
3753,17,10,137,268,2,25,0,170,0,0,0,1,0
3754,10,45,42,185,0,137,2,0,1,0,0,1,0
3755,15,7,117,121,3,117,1,39,0,0,0,1,0
3757,19,12,123,234,3,112,2,0,0,0,0,1,0
3758,14,8,132,292,0,125,2,0,0,0,0,1,0
3759,10,45,111,331,3,172,0,0,0,0,0,1,0
3760,37,31,110,172,2,189,2,0,0,1,0,0,0
3761,5,37,150,365,2,144,0,0,0,0,0,1,0
3762,22,16,129,213,2,97,1,0,0,0,0,0,1
3763,33,29,99,354,0,137,2,28,0,0,0,1,1
3764,30,23,21,316,0,63,0,220,0,0,0,0,0
3765,14,7,138,105,3,219,2,0,0,0,0,0,0
3766,24,17,22,72,0,4,0,0,0,0,0,0,0
3768,35,29,112,23,0,4,0,0,0,1,1,1,1
3769,29,22,130,408,3,225,1,0,0,0,0,1,0
3770,23,18,13,292,1,59,0,0,0,0,0,0,1
3771,29,23,146,194,3,4,1,0,0,0,0,0,0
3772,1,3,127,428,3,62,0,0,0,0,0,0,0
3773,34,28,101,325,1,59,1,4,0,0,0,0,0
3774,43,39,101,367,3,41,1,0,0,0,0,1,1
3775,7,42,36,387,3,1,2,0,0,0,0,1,0
3776,25,19,79,24,0,214,0,0,0,0,0,1,0
3777,40,34,129,132,0,54,2,0,0,0,0,0,0
3780,25,19,95,372,0,138,0,0,0,0,0,0,0
3781,11,5,116,310,0,25,0,0,0,0,0,1,0
3782,37,32,114,128,2,189,0,0,0,0,0,0,1
3783,32,21,122,34,0,191,2,108,0,1,0,0,0
3784,27,20,12,144,0,110,0,0,0,0,0,0,0
3785,6,42,108,312,0,57,2,0,0,0,0,0,0
3786,38,32,148,93,1,216,2,146,0,0,0,1,0
3787,27,21,100,407,3,7,1,38,0,0,0,1,0
3788,14,8,137,70,1,214,1,0,0,0,0,1,1
3789,41,38,72,252,1,18,1,0,1,0,1,1,1
3791,20,14,141,120,3,28,2,3,0,0,0,1,0
3792,16,9,49,110,1,125,0,0,0,0,0,0,0
3793,0,1,141,48,1,110,1,0,0,0,0,1,1
3794,11,5,79,114,3,144,1,0,0,0,0,0,0
3795,6,15,105,124,3,140,1,0,0,0,0,0,1
3796,10,45,68,367,2,144,0,0,1,1,1,1,0
3797,37,32,133,39,1,189,0,121,0,0,0,0,1
3798,26,21,144,367,0,189,0,344,0,0,0,0,0
3799,31,24,156,182,1,229,0,0,0,0,0,1,0
3800,36,31,42,404,3,248,0,99,1,0,0,1,0
3802,19,12,150,237,0,59,2,170,0,0,0,0,0
3803,39,35,44,165,0,35,0,0,0,0,0,1,0
3804,40,35,153,363,3,4,1,1,0,0,0,1,1
3805,34,28,58,351,1,239,2,272,1,0,1,1,1
3806,38,33,112,442,2,98,1,1,0,1,0,0,0
3807,12,5,124,267,0,173,2,0,0,0,0,0,1
3808,3,3,58,457,1,145,2,195,1,0,0,1,0
3809,10,45,37,441,0,25,0,0,0,0,0,1,0
3810,8,44,70,114,0,227,2,0,0,0,0,0,0
3811,28,23,18,444,3,165,0,0,0,1,0,1,0
3813,32,25,37,367,1,224,0,0,0,0,0,1,0
3814,15,7,100,344,1,62,2,0,0,0,0,1,1
3815,15,7,128,216,1,62,0,0,0,0,0,1,0
3816,30,23,120,199,1,162,2,0,0,0,0,1,0
3817,39,35,116,189,0,112,1,0,0,0,0,0,1
3818,12,46,121,347,3,189,1,11,0,0,0,1,0
3819,23,17,108,72,1,63,0,17,0,0,0,0,0
3820,37,32,107,34,1,218,1,0,0,0,0,1,0
3821,40,35,131,185,1,126,0,0,0,0,0,1,0
3822,20,13,97,8,1,35,2,0,0,0,0,0,0
3824,10,44,5,331,1,4,2,0,1,0,0,0,1
3825,20,14,141,18,2,110,2,0,0,0,0,0,0
3826,39,33,141,212,1,162,2,0,0,0,0,0,0
3827,25,19,130,104,3,144,2,330,0,0,0,0,1
3828,15,9,118,14,0,227,0,70,0,0,0,0,0
3829,13,5,139,391,1,231,0,0,0,0,0,1,1
3830,26,21,33,26,1,82,0,329,0,0,0,1,1
3831,38,32,129,171,2,193,2,18,0,0,0,1,1
3832,26,18,142,430,2,78,1,0,0,0,0,1,0
3833,36,31,112,290,2,110,2,0,0,0,0,1,0
3835,7,43,116,415,0,125,2,0,0,0,0,0,1
3836,21,16,117,297,1,57,0,0,0,0,0,1,0
3837,44,39,70,165,1,97,0,0,0,0,0,1,0
3838,36,32,123,15,3,191,2,75,0,0,0,1,0
3839,14,6,9,298,2,99,1,0,0,0,0,0,0
3840,27,20,110,310,2,125,1,0,0,0,0,1,0
3841,33,28,102,280,0,25,1,0,0,1,1,1,1
3842,6,26,109,280,1,191,0,335,0,0,1,1,1
3843,32,25,146,223,2,44,1,72,0,0,0,1,0
3844,25,18,154,345,1,47,2,106,0,0,0,0,0
3846,9,45,15,26,0,23,0,0,0,0,0,0,0
3847,24,18,142,148,0,186,1,0,0,0,0,1,0
3848,23,17,104,312,3,184,2,0,0,0,0,1,0
3849,10,44,111,433,3,7,0,0,0,0,0,1,1
3850,16,8,135,305,2,126,0,0,0,0,0,0,0
3851,37,32,103,267,2,25,0,326,0,0,0,1,1
3852,16,10,124,294,3,159,1,0,0,0,0,0,1
3853,11,5,128,30,2,35,0,0,0,0,1,1,1
3854,32,27,161,121,0,47,2,0,0,0,0,0,0
3855,44,40,121,302,2,218,0,0,0,0,0,1,1
3857,17,9,123,277,2,218,2,0,0,1,1,1,1
3858,21,16,11,130,1,42,1,0,1,0,0,1,0
3859,33,27,143,344,2,173,0,196,0,0,0,0,0
3860,27,21,154,430,0,23,1,0,0,0,0,1,0
3861,8,42,70,156,1,0,0,25,0,0,0,1,1
3862,43,39,139,443,2,163,0,0,0,0,0,0,0
3863,20,13,127,393,2,224,2,338,0,0,0,1,0
3864,35,29,112,453,1,163,0,0,0,0,0,0,0
3865,10,46,113,138,0,22,1,0,0,0,1,1,1
3866,10,46,123,105,0,33,2,0,0,0,0,0,0
3868,9,45,25,246,1,172,0,0,0,0,0,1,0
3869,32,27,42,140,1,97,2,0,1,0,0,1,0
3870,2,1,109,394,3,145,2,0,0,0,0,1,0
3871,17,9,102,51,1,59,2,0,0,0,0,0,0
3872,31,24,51,34,0,59,0,156,0,0,0,1,1
3873,13,6,85,437,1,193,0,0,0,0,0,1,1
3874,12,46,120,172,3,164,1,0,0,0,0,0,0
3875,21,14,118,214,2,231,2,0,0,0,0,0,1
3876,15,9,146,343,0,37,1,0,0,0,0,1,1
3877,7,37,120,77,0,192,0,0,0,0,0,0,0
3879,16,8,95,427,2,60,1,0,0,0,0,1,0
3880,12,46,39,40,1,145,0,0,0,1,0,1,0
3881,18,11,132,108,3,37,0,0,0,0,0,1,0
3882,33,22,155,376,0,191,2,0,0,0,0,1,1
3883,29,24,140,461,0,97,1,0,0,0,0,1,1
3884,6,37,73,419,0,42,2,0,1,0,0,1,0
3885,15,9,147,430,3,101,0,0,0,0,0,0,0
3886,28,21,117,430,3,144,0,0,0,0,0,0,0
3887,22,17,150,410,1,172,0,0,0,1,0,1,0
3888,28,22,31,48,0,97,0,218,0,0,0,0,0
3891,30,22,97,91,0,192,1,0,0,0,0,1,1
3892,27,22,100,316,3,148,1,0,0,0,0,0,1
3893,36,30,110,309,2,45,2,79,0,1,1,1,1
3894,34,29,145,196,1,163,2,0,0,0,0,0,0
3895,22,17,107,182,2,42,0,9,0,0,0,1,0
3896,4,4,113,234,3,178,2,48,0,0,0,0,0
3897,17,10,154,283,3,44,1,0,0,1,0,1,0
3898,16,8,152,140,0,5,2,54,0,0,0,1,1
3899,3,4,144,334,1,127,2,0,0,0,0,0,1
3900,4,15,150,302,0,147,0,0,0,0,0,1,1
3902,32,27,123,334,2,47,0,0,0,0,0,1,0
3903,41,36,88,244,2,59,2,0,0,0,0,0,0
3904,18,12,153,130,0,125,0,0,0,0,0,1,1
3905,23,18,101,437,3,110,0,0,0,0,0,1,1
3906,20,14,14,176,0,47,0,0,0,0,0,1,0
3907,1,2,113,121,3,44,2,0,0,0,0,1,0
3908,6,26,119,316,3,227,2,0,0,0,0,0,0
3909,35,29,18,456,3,112,2,0,0,0,0,1,0
3910,22,13,120,128,2,60,1,0,0,0,0,1,0
3911,30,24,104,353,3,189,1,0,0,0,0,1,0
3913,22,17,106,183,3,194,0,324,0,0,0,0,1
3914,9,44,113,362,3,224,1,0,0,0,0,0,0
3915,33,28,101,403,2,97,1,0,0,0,0,0,0
3916,8,42,103,60,0,37,0,0,0,0,0,0,0
3917,6,37,120,280,3,145,1,0,0,0,0,1,0
3918,25,20,143,331,2,21,0,0,0,0,0,1,1
3919,13,6,10,296,0,31,0,0,0,0,0,1,1
3920,13,46,112,186,1,98,1,30,0,1,0,1,0
3921,18,11,70,7,0,53,2,0,0,0,0,0,1
3922,25,19,118,288,0,59,0,0,0,0,0,0,0
3924,4,3,112,151,3,35,2,0,0,0,0,0,0
3925,10,46,79,420,1,195,1,339,0,0,0,1,0
3926,8,44,109,277,0,54,0,32,0,0,0,0,1
3927,25,18,31,31,1,112,1,0,1,0,0,1,0
3928,36,31,79,439,1,54,1,0,0,0,0,1,0
3929,18,12,148,277,3,97,0,0,0,0,0,1,0
3930,19,13,111,462,2,234,2,0,0,0,0,0,0
3931,39,34,110,180,2,218,1,0,0,0,0,0,0
3932,39,33,131,456,0,321,2,0,0,0,0,1,1
3933,28,20,150,316,2,125,1,0,0,0,0,0,0
3935,25,20,36,316,3,110,0,0,0,0,0,1,0
3936,33,29,132,35,3,189,0,0,0,0,0,1,0
3937,39,35,23,389,0,145,0,263,0,0,0,1,0
3938,30,25,88,308,0,189,0,0,0,1,1,1,1
3939,39,35,107,408,2,43,2,0,0,0,0,1,0
3940,5,37,145,445,2,114,0,0,0,0,0,1,0
3941,38,32,109,8,1,18,2,0,0,0,0,1,0
3942,25,20,140,83,2,22,0,0,0,1,0,1,0
3943,27,21,106,315,1,179,1,0,0,0,0,1,0
3944,35,30,139,244,3,98,0,142,0,0,0,0,0
3946,30,25,113,286,1,12,0,0,0,0,0,1,0
3947,42,38,70,432,0,164,1,0,0,0,0,1,0
3948,4,3,102,95,3,112,1,0,0,0,0,1,0
3949,27,19,132,140,0,191,1,0,0,0,0,0,0
3950,27,21,116,148,1,110,1,93,0,0,0,1,0
3951,18,11,8,368,2,147,0,0,0,1,0,1,0
3952,20,14,137,397,2,98,2,80,0,0,0,0,0
3953,32,25,143,352,1,251,0,0,0,1,0,1,0
3954,10,46,104,397,1,26,1,0,0,0,0,1,0
3955,21,14,147,428,1,31,0,0,0,0,0,1,1
3957,24,16,2,133,2,302,1,168,0,0,0,1,0
3958,20,13,27,365,1,314,1,0,0,0,1,1,1
3959,36,30,127,103,2,55,2,0,0,0,0,0,0
3960,42,38,132,375,1,176,0,0,0,0,0,0,1
3961,5,15,77,179,1,53,0,0,0,1,0,1,0
3962,35,29,102,34,1,5,0,49,0,0,0,0,0
3963,10,45,19,190,1,98,2,323,1,0,0,0,1
3964,1,3,29,219,0,224,0,0,0,0,0,1,0
3965,23,16,79,292,2,231,1,344,0,1,0,1,0
3966,3,3,116,316,3,215,2,0,0,1,0,0,0
3968,24,17,119,167,2,191,1,0,0,1,0,0,0
3969,9,43,161,128,1,22,2,150,0,0,0,1,0
3970,35,24,159,315,0,26,2,0,0,0,0,0,0
3971,9,44,146,401,3,164,2,0,0,0,0,1,0
3972,23,16,139,430,1,55,2,163,0,0,1,1,1
3973,12,6,83,120,1,173,0,0,0,0,0,0,1
3974,30,23,15,34,1,97,2,0,1,0,0,0,0
3975,32,27,113,229,1,194,2,0,0,0,0,1,1
3976,40,34,145,50,1,55,2,0,0,0,0,1,1
3977,22,16,154,310,3,125,1,0,0,0,0,1,1
3979,35,29,113,316,0,78,0,328,0,0,0,1,0
3980,27,20,3,80,1,213,0,0,0,0,0,1,0
3981,14,8,127,311,0,55,2,0,0,0,0,0,1
3982,2,0,135,205,2,148,2,0,0,0,0,1,0
3983,29,22,148,187,0,112,0,0,1,0,0,1,0
3984,3,3,119,33,2,14,1,0,0,0,0,0,0
3985,12,6,71,272,0,22,2,311,1,0,1,1,1
3986,35,29,129,129,2,278,2,0,0,0,0,1,1
3987,14,6,127,367,3,299,2,0,0,0,0,0,0
3988,12,5,150,418,3,55,2,0,0,0,0,0,1
3990,8,44,27,263,0,175,2,0,0,0,0,1,0
3991,35,31,47,275,2,12,1,0,1,0,0,0,0
3992,20,11,116,342,2,223,1,0,0,0,0,1,0
3993,20,13,123,156,2,27,2,55,0,0,0,0,0
3994,31,27,31,437,0,199,1,0,1,0,0,0,1
3995,30,23,105,93,2,12,2,325,0,0,0,1,0
3996,9,44,2,38,3,217,1,0,0,0,0,1,0
3997,14,8,129,406,2,27,0,0,0,0,0,0,0
3998,11,5,134,34,2,115,1,0,0,0,0,0,0
3999,28,22,95,310,3,144,0,0,0,0,0,1,0
4002,26,21,44,7,1,148,0,0,0,0,0,1,0
4003,31,20,141,257,0,189,2,0,0,0,0,0,0
4004,14,7,125,433,0,3,2,0,0,0,0,1,0
4005,34,29,146,316,1,231,0,127,0,0,0,1,1
4006,14,7,69,121,0,164,0,0,0,0,0,1,0
4007,9,44,146,58,1,163,1,0,1,0,0,0,1
4008,25,18,114,355,0,191,1,0,0,0,0,0,0
4009,21,16,87,351,1,221,0,0,0,0,0,1,0
4010,27,19,70,246,0,27,1,0,0,0,0,1,1
4011,21,14,102,108,0,114,2,0,0,0,0,1,0
4013,31,24,145,384,3,189,2,44,0,0,0,0,0
4014,14,8,143,95,0,194,1,5,0,0,0,1,0
4015,11,44,122,266,1,193,1,0,0,0,0,1,0
4016,9,43,70,134,1,231,1,0,0,0,0,1,0
4017,40,35,122,102,3,164,0,119,0,0,0,1,1
4018,33,27,45,148,3,8,2,3,0,0,0,0,0
4019,14,7,149,267,3,14,2,0,0,0,0,1,0
4020,43,39,14,187,0,128,2,0,0,0,0,1,1
4021,15,8,113,428,2,43,2,0,0,0,0,0,1
4022,12,46,103,419,2,218,0,27,0,0,0,1,0
4024,38,33,99,428,0,145,0,343,0,0,0,0,0
4025,29,22,149,309,0,193,0,0,0,0,0,1,0
4026,34,29,128,253,2,98,0,0,0,1,1,1,1
4027,24,16,27,332,2,64,1,0,0,0,0,1,0
4028,27,21,117,71,1,162,2,0,0,0,0,0,0
4029,13,6,148,61,0,224,0,0,0,0,0,0,0
4030,22,17,3,140,3,213,1,328,1,0,0,0,0
4031,35,31,126,14,3,213,2,70,0,0,0,1,0
4032,4,4,32,241,0,78,1,201,1,0,0,1,0
4033,4,4,28,368,2,129,1,0,1,0,0,0,0
4035,25,20,43,92,1,213,0,0,0,0,1,1,1
4036,23,17,156,228,0,49,1,0,0,0,0,0,0
4037,9,45,39,34,3,293,1,21,1,0,1,1,1
4038,31,25,130,367,3,313,0,0,0,0,0,0,1
4039,8,42,120,241,0,27,0,0,0,0,0,1,0
4040,19,12,103,375,0,239,2,0,0,0,0,1,0
4041,7,42,150,129,1,173,0,187,0,1,1,1,1
4042,18,11,142,430,3,44,0,0,0,0,0,1,0
4043,21,14,150,142,3,53,2,0,0,0,0,1,1
4044,14,8,152,114,1,215,1,0,0,0,0,1,0
4046,28,21,107,224,2,218,2,0,0,0,0,1,1
4047,7,43,114,14,0,189,2,0,0,0,0,1,0
4048,13,6,105,275,3,39,0,25,0,0,0,1,1
4049,42,38,40,430,3,220,1,0,1,0,0,1,0
4050,10,44,109,430,3,12,0,0,0,0,0,1,0
4051,35,31,97,352,0,175,1,0,0,0,0,1,0
4052,11,5,117,141,0,35,0,331,0,0,0,0,0
4053,15,8,17,332,1,23,0,0,0,0,0,0,0
4054,36,32,115,430,3,163,0,0,0,0,0,1,0
4055,14,6,141,360,2,189,1,0,0,0,0,1,0
4057,36,32,20,107,0,218,0,0,0,0,0,1,0
4058,24,19,131,428,0,189,2,0,0,0,0,1,0
4059,25,20,126,271,1,163,0,0,0,0,0,0,0
4060,15,7,75,92,2,46,0,0,1,0,0,1,0
4061,11,5,51,215,1,162,0,0,0,0,0,1,1
4062,21,12,135,34,2,110,1,0,0,0,0,0,0
4063,10,44,77,397,1,78,1,313,1,0,0,0,0
4064,24,17,110,79,2,192,1,0,0,1,0,0,0
4065,18,11,153,33,1,128,1,0,0,0,0,0,1
4066,13,6,135,456,3,23,2,0,0,0,0,1,1
4068,5,37,87,159,0,62,0,0,0,0,0,0,0
4069,36,32,110,160,0,53,0,0,0,0,0,1,0
4070,20,14,26,393,0,127,0,0,0,1,0,1,0
4071,33,28,127,314,1,98,1,0,0,0,0,1,0
4072,5,26,15,184,0,46,0,101,0,0,0,1,0
4073,39,34,148,260,3,218,1,0,0,0,0,0,0
4074,17,11,133,34,1,145,0,0,0,0,0,1,0
4075,11,46,138,337,2,24,0,25,0,0,0,0,0
4076,29,24,138,367,0,31,2,0,0,0,0,1,0
4077,17,9,131,277,2,110,2,122,0,0,0,1,0
4079,4,4,132,321,3,246,1,0,0,0,0,1,1
4080,29,22,84,316,0,153,0,0,0,0,0,1,0
4081,16,9,5,391,0,213,2,0,0,0,1,1,1
4082,29,22,71,452,0,162,0,306,0,0,0,1,0
4083,27,19,70,426,1,221,1,335,0,0,0,1,1
4084,17,9,157,265,0,112,2,218,0,1,1,1,1
4085,12,6,106,101,0,43,0,38,0,0,0,1,1
4086,16,8,134,133,2,90,0,0,0,1,0,1,0
4087,2,3,110,253,1,107,2,0,0,0,0,0,0
4088,10,44,15,249,0,43,1,179,0,0,0,1,0
4090,3,3,55,335,1,191,0,0,0,0,0,0,0
4091,23,17,50,39,1,221,0,341,0,0,0,0,0
4092,4,26,134,426,3,125,0,0,0,0,0,0,1
4093,32,21,116,148,2,110,2,0,0,0,0,1,0
4094,29,24,44,159,1,103,0,0,0,0,0,0,0
4095,36,31,4,101,0,137,0,0,0,0,0,1,0
4096,40,36,113,100,3,127,1,0,0,0,0,1,0
4097,38,32,13,116,1,43,0,0,0,0,0,0,0
4098,35,31,118,255,3,224,1,0,0,0,0,1,1
4099,6,26,135,148,3,118,1,0,0,0,0,1,1
4101,28,23,115,396,3,117,1,65,0,0,0,1,1
4102,36,31,79,173,0,218,2,0,0,0,0,1,0
4103,18,12,133,7,2,189,2,0,0,0,0,1,0
4104,36,32,106,144,2,218,1,0,0,0,0,0,1
4105,29,24,88,430,0,125,0,0,0,0,0,0,0
4106,16,8,101,309,1,43,2,0,0,0,0,0,0
4107,22,14,136,429,0,137,0,0,0,0,0,0,1
4108,36,32,136,151,3,110,2,0,0,0,0,0,0
4109,26,18,4,95,2,144,1,68,0,0,0,0,0
4110,25,18,56,310,2,117,0,260,1,0,0,0,0
4113,38,33,129,93,1,163,0,54,0,0,0,0,1
4114,8,44,62,384,0,191,0,0,0,0,0,1,0
4115,19,11,119,14,0,126,0,0,0,0,0,0,0
4116,12,42,7,60,1,213,2,0,1,1,0,0,0
4117,34,23,130,277,2,110,2,0,0,0,0,1,0
4118,31,24,3,101,2,189,1,0,0,0,0,1,0
4119,38,34,38,204,2,64,0,0,1,0,1,1,1
4120,37,33,144,192,1,189,0,0,0,0,0,0,0
4121,36,32,155,385,1,221,0,0,0,1,0,0,1
4122,39,34,0,188,2,191,0,0,0,0,0,1,0
4124,3,4,109,33,1,43,1,20,0,0,0,0,1
4125,18,12,137,172,2,168,2,0,0,0,0,0,1
4126,42,38,127,275,2,110,0,0,0,0,0,0,0
4127,2,3,36,318,1,178,2,0,0,0,0,0,1
4128,2,4,21,233,1,213,0,0,0,0,0,1,0
4129,4,26,146,48,2,189,0,201,0,1,1,1,1
4130,42,36,109,136,0,162,2,51,0,0,0,1,0
